id,name,birth
535643,Raymundo Magalhães Jr.,1907
499840,Ján Lehotský,1947
9287518,Dee Dee Blanchard,1967
364583,Danielle Harris,1977
643655,Ivory Ocean,1946
258477,Jean Epstein,1897
531595,Adam MacDonald,1977
4889701,Brigham Doane,1981
1385118,Pijush Ganguly,1965
464911,Yoshifumi Kondô,1950
826779,Viktor Stepanov,1947
804857,Olga Skrigin,1927
823265,Sheldon Stark,1909
1547942,Andy Attenhofer,1979
1001769,Lonny Riddle,1941
159514,Vivian Chow,1967
139826,Paul Carr,1961
2595985,Paul Matzke,1979
1615577,Ted Homer,1977
601924,Ted Moore,1914
3029788,Christina D'Alimonte,1977
2536961,Christa Pasch,1972
4143944,Enyinna Nwigwe,1982
2736817,Conor MacNeill,1988
446819,Richard Kelly,1975
872967,Noel Trinidad,1941
158414,Wenzhuo Zhao,1972
194496,Gábor Czipott,1954
935716,Donovan Winter,1933
210542,Giuliani G. De Negri,1921
4346940,Jakob Benkhofer,1986
613851,Celina Murga,1973
849297,Huang Tang,1916
2017048,Georges St-Pierre,1981
526885,Giorgio Lupano,1969
1852,Treat Williams,1951
3081796,Steven Yeun,1983
3079765,Gleb Samoylov,1970
1821069,Deeyah Khan,1977
75640,Michael S. Berliner,1938
3069,James DuMont,1965
548158,Tomoko Mariya,1960
35549,Dafna Armoni,1956
789956,Runme Shaw,1901
3017474,David Perdomo,1979
1182412,Mike Seeger,1933
1237494,Jareb Dauplaise,1979
611146,Jona Mues,1981
2238342,Isis Valverde,1987
714844,Amy Redford,1970
64169,Maureen Beattie,1953
565887,Sean McClory,1924
119586,Glenn Buhr,1954
1474044,Paul Malignaggi,1980
5314541,Ed Gage,1992
4749310,Marcin Bytniewski,1980
443218,Selda Kaya,1976
225189,Natalia Dicenta,1962
639054,François Négret,1966
4896668,Bernardo Argêncio Fernandes,1988
961221,Tijana Kondic,1984
646241,Craig Olejnik,1979
3473357,Zofia Zon,1985
495562,Tatyana Lebedkova,1950
652777,Grande Otelo,1915
1792248,Fernanda Romero,1983
2068802,Artur Trillo,1968
11996,Vishwamitter Adil,1919
955582,Viktor Zhelobinsky,1950
6474211,Dave Bookman,1960
5190329,Vivian Dawson,1986
150850,Pak-Cheung Chan,1958
388190,Leroy Hodges,1975
1874211,Kirill Käro,1975
8779981,Austin Manley,1997
3900523,Scarlett Bruns,1988
342151,Nicole Grimaudo,1980
968751,Rolf E. Breuer,1937
711706,Dolly Rathebe,1928
346614,Ruma Guha Thakurta,1934
1396022,Anna Torv,1979
1385995,Larry Levan,1954
2882842,Jakob Creutzburg,1980
3247448,Lavinia Meijer,1983
2207572,Yuka Konan,1989
1364612,Erika Szabó,1984
882006,Ekaterina Urmancheeva,1964
737257,Wayne Rogers,1933
3082385,Kristy Brooks,1983
2998177,Greg Augustine,1981
45011,Václav Babka,1927
470728,Tomás Krejcí,1981
656359,Thomas Page,1942
744811,Dan Roth,1941
245211,Éric Duvivier,1928
632704,Norio Nishikawa,1951
1289238,Adrián Lamana,1990
476782,Aleksandr Kuzmichyov,1944
692036,Ben Porter,1968
1238282,Zeljko Malnar,1944
31832,Tomio Aoki,1923
645156,Yûji Ôno,1941
318564,Jonathan Gili,1943
944171,John Wyver,1955
8421389,Deepak Raj Giri,1969
291779,Michael Franti,1967
691495,Joana Popovska,1943
642368,Terry O'Quinn,1952
1638294,Eugene Simon,1992
528936,Jamieson Price,1961
357303,Faten Hamamah,1931
4800111,Yi Yang,1962
312339,Al Gell,1936
923249,Fulvio Wetzl,1953
5739313,Ashley Love-Mills,1988
2049411,Matthias Platzeck,1953
678955,Nikolaj Peyk,1966
1895982,Alex Callier,1972
1304531,Thomas L. Corneliussen,1972
586549,Carmen Mikiver,1964
1656974,Maclain Nelson,1980
941120,Peter Wooley,1934
2112431,Isabella Sky,1982
864692,Grigol Tkabladze,1907
1360971,Shane Dax Taylor,1975
3617298,Daniel Berge Halvorsen,1982
2899175,Alessandro Borghi,1986
631087,Cornelia Niemann,1943
632765,Shôgorô Nishimura,1930
141361,Peter Carsten,1928
465792,Arthur Kopit,1937
334951,Jan Grandys,1921
352084,Hella S. Haasse,1918
653240,Frank Otto,1957
258324,Lionel Epp,1960
414226,Matthew Jacobs,1956
745139,Andrew Rothenberg,1969
868259,Rosita Torosh,1945
286361,Matej Forman,1964
4045838,Péter Tokay,1981
7826474,Obaidul Haque Sarkar,1930
6625339,Shunsuke Nishikawa,1994
181500,Octavio Cortázar,1935
40146,JoAnne Astrow,1938
679031,Brad Peyton,1978
1193114,Hiroshi Kobayashi,1990
1748819,Shweta Tiwari,1980
2248,Gerard Kelly,1959
363122,Morten Harket,1959
335190,Frances Millard,1915
1561651,Sinead Matthews,1980
991648,Muhtesem Durukan,1926
69462,Afanasi Belov,1909
360067,Daniel P. Hanley,1955
215971,Talia del Val,1988
395185,Christina Hornisher,1942
560604,Jerzy Matuszkiewicz,1928
958856,Milos Zutic,1939
145094,Heberto Castillo,1928
3457881,Rahoul Daswani,1986
586965,David Milch,1945
3675855,David Wilcock,1973
706461,Florencia Raggi,1972
76557,Fulvio Bernasconi,1969
181669,Desmond Cory,1928
3118721,Katharina Wyss,1979
451473,Svetlana Kharlap,1940
376616,Thelton E. Henderson,1933
682583,Donna Pieroni,1964
100549,Basil J. Bova,1919
1747688,Yagmur Kasifoglu,1977
7659784,Michal Barczak,1990
191287,Zi'en Cui,1958
84581,Joshua Bitton,1973
3629286,John Kingman,1979
498103,Robbie Lee,1954
846339,Tulkun Tadzhiyev,1936
2980365,Novak Djokovic,1987
1670219,Sasa Joksimovic,1981
937729,Drum Wolf,1969
259361,Kalle Eriksson,1984
1105020,Sergei Dobrotvorsky,1959
1777600,Chris Carr,1981
6419195,Douglas Reese,1991
2538795,Tigre Hill,1968
1188622,Rachèle Benloulou-Dubin,1970
84477,Isao Bitô,1943
1656218,Peris Romano,1978
692264,Richard Lee Porter,1954
2478928,Milena Minichová,1982
2078899,Michel Melamed,1978
747724,John Ruane,1952
734454,Marcia Rodd,1940
748193,Marianna Rubinchik,1974
235340,France Dougnac,1951
6105016,Woody Buck,1992
593053,Hajime Mitamura,1935
4430476,Takaya Sakoda,1977
2551311,Lotte Verbeek,1982
95546,Cocki Boonstra,1938
2433953,Moon Wang,1965
3792220,Ana Pauker,1893
739894,Elísabet Ronaldsdóttir,1965
946589,Kazuo Yashiro,1972
1438025,Dirk Walbrecker,1944
787681,Tamara Shakirova,1955
258939,Naci Erhun,1932
4025251,Avner Yehudai,1928
507459,Lennox Lewis,1965
316079,Paul Giamatti,1967
561631,Ian Maxtone-Graham,1959
1339419,Wojciech Machnicki,1953
536372,Eriikka Magnusson,1946
3261207,Pascal Kaczorowski,1983
3453278,Paula Rego,1935
1622940,Joseph Ford,1974
1927157,Balázs Zságer,1972
140969,Rocky Carroll,1963
1462327,Turgun Azizov,1934
475134,Mu-To Kung,1934
137890,D.P. Carlson,1967
333563,Andrey Gradov,1954
1894358,Ryô Fukawa,1974
787673,Tofik Shakhverdiev,1938
670568,Asoka Peiris,1942
248539,Hanns Eckelkamp,1927
2584493,Don Hardy,1958
25649,Valentina Ananina,1933
1531003,Malte Arkona,1978
43411,Urara Awata,1974
6611,Philipp Clarin,1975
388744,Rolf Hoppe,1930
441059,Abdulkhair Kasymov,1907
2151683,Annie Donato,1970
2444478,Ashok Baker,1990
367852,Claude Harz,1936
1189778,Nick Joaquin,1917
10910089,Nedelin Shishkov,1991
2322104,Natasza Urbanska,1977
159753,Christina Lewis,1967
5629613,Clint Calvert,1963
3335067,Leo Harlem,1962
729341,Luis Daniel Rivera,1942
248187,Cat Eberwine,1969
2351281,Amber Joy Williams,1998
1075123,Chris LeDoux,1978
292889,Flavio Frederico,1969
2073826,Matthias Klein,1978
472654,Ferdinand Kruta,1920
1984689,Germán Tejeira,1982
955881,Yulian Makarov,1963
1818615,Alan Blakley,1942
309410,Norbert Gastell,1929
406157,Hümeyra,1947
799967,Heather Simms,1970
961776,Stoyan Stoychev,1926
464629,Soila Komi,1943
1592102,Jim Hightower,1943
257276,Sylvia Engelmann,1958
252775,Judith El Zein,1976
57791,Wilson Barros,1948
25939,Bengt Anderberg,1920
276392,Oreste Fiengo,1960
314863,Peter Gersina,1962
2331222,David Lloyd,1950
811872,Tadeusz Sobolewski,1947
1492209,Francisco Bosch,1982
456312,Ignaz Kirchner,1946
1449180,Mauro Andrizzi,1980
337615,Mario Sabatini,1927
313238,Zinovi Genzer,1927
2791310,Fabrizio Apolloni,1964
1122386,Anne-Aymone Giscard d'Estaing,1933
865322,Cornel Todea,1935
10641,Luciene Adami,1964
1470128,Tanveer K. Atwal,1994
8522501,Nadav Cohen,1999
859323,Pascal Thomas,1944
843249,Regine Sylvester,1946
501466,Jean-Luc Lemoine,1970
939153,Joey Wang,1967
441351,Gô Katô,1938
8919070,Jack Rottinghouse,1979
779788,Sherie Rene Scott,1969
128883,Christopher Cain,1943
7465536,Asli Bekiroglu,1995
798887,Robert A. Silverman,1943
541909,Louis Mandylor,1966
237352,Florian Drechsler,1978
543886,Borja Manso,1974
642902,Mayrata O'Wisiedo,1929
1096226,Davide Devenuto,1972
164826,John Henrik Clarke,1915
2983735,Andrea Glowig,1982
2034662,Esref Ziya Terzi,1968
647573,Gerhard Olschewski,1942
5065265,Charley Palmer Rothwell,1992
322373,Iwona Glebicka,1955
936762,John Witherspoon,1942
194305,Piotr Cyrwus,1961
66939,Marc Behm,1925
733196,Zuleikha Robinson,1977
3949541,Maisa Abd Elhadi,1985
516810,William J. Locke,1863
9621986,Martin Mészáros,1994
285503,Anitra Ford,1942
4405694,Mickaela Trodden,1972
2380031,Alfonso Sahagun Casaus,1978
568791,Andrew McFarlane,1951
1190360,Dimitar Mitovski,1964
332297,Rui Goulart,1962
707597,Alvin Rakoff,1927
2998908,Werner Kopacka,1950
477662,Olof Källström,1948
95368,Sorrell Booke,1930
509083,Paul Lichtman,1938
546640,Bam Margera,1979
90897,Christel Bodenstein,1938
737630,Claus Rohweder,1940
203141,Irina Davidoff,1945
2367459,Corie Sims,1948
296223,Karoline Frogner,1961
1926421,Jason Scott Sadofsky,1970
124161,Jovita Bush,1948
427374,Salleh Ben Joned,1941
664710,Rick Pasqualone,1966
594523,Yoshiko Miyazaki,1958
111084,Marek Brodzki,1960
632165,Bengt Braskered,1967
595631,D.W. Moffett,1954
1344313,Eszter Kiss,1971
2817166,Anil Pandey,1975
472391,Maren Kroymann,1949
648643,Jack Ong,1940
2651723,Mabuki Andô,1969
283241,Calvin Floyd,1931
129027,Claudio Caiolo,1966
5221,Christopher Meloni,1961
627430,Charles Neville,1938
563264,Stoycho Mazgalov,1930
945294,Tetsujirô Yamagami,1954
1477764,Edwin Alofs,1977
19515,Akshin Ali-zade,1937
430005,Jeremy Jordan,1973
3123891,Samuel W. Reed,1979
4834440,Geneviève Boehmer,1988
569307,David McGillivray,1947
3049622,Dominga Sotomayor Castillo,1986
71900,Mairon Bennett,1976
167103,Roberta Close,1964
292024,Roger Frappier,1945
207249,Borges de Barros,1920
23974,Fernando Amaral,1932
1387232,Andrea Sartoretti,1971
2966840,Lisa Loven Kongsli,1979
294440,Judy Freudberg,1949
3113678,Boris Ler,1985
1900613,Sal Governale,1969
377417,Paul Henning,1911
408340,Minoru Inaba,1951
3687428,Cyril Aris,1987
429910,Dennis Jordan,1959
4671561,Eric Lomax,1919
381201,Justin Herwick,1970
230345,Gerlinde Döberl,1951
1467577,Conor O'Neill,1969
39602,Miyoko Asô,1940
156654,Louise Chevalier,1897
537595,Emilio Maillé,1963
804904,Józef Skrzek,1948
719131,Sheldon Renan,1941
2037307,Carlos Chagas,1937
19735,Murad Aliyev,1951
1431975,Megan Macmanus,1978
46707,Fuddle Bagley,1931
239667,Jasmine Dubé,1957
679332,Mark Pfau,1965
357185,Jonathan Halyalkar,1985
758858,Jaime Salom,1925
1001849,Christian Sbrocca,1974
247584,Kenny Easterday,1973
1281073,Bülent Sakrak,1977
407766,Ángel Illarramendi,1958
244884,Utpal Dutt,1929
1509518,Flávia Thompson,1978
753758,László B. Révész,1942
919339,Frans Weisz,1938
695266,Narendra Prasad,1945
5356,Marissa Ribisi,1974
195882,Antoine d'Ormesson,1924
904415,Mladen Vulic,1969
359867,Pauli Hanhiniemi,1964
6920110,Mercedes Carrera,1982
783094,Nelli Nevedina,1964
900082,António Vitorino D'Almeida,1940
1461131,Nicole Balick,1970
559913,Stephanie Diaz,1974
370049,Terri Hawkes,1958
289494,Ewa Frackiewicz,1930
254938,Katherine Ellis,1981
81799,Greg Biggerstaff,1977
690513,Maurice Pons,1927
239578,Andre du Broc,1968
5568674,Golam Murtaza Bahar,1959
1483339,Gil McKinney,1979
826348,Jos Stelling,1945
387225,Zbynek Hloch,1934
825877,Scott Steindorff,1959
576530,Noemi Mehrli,1970
1225142,Radek Tuma,1976
7400,Vesa Aaltonen,1950
2156818,Gregory Labenz,1971
1477687,David Sylvian,1958
1518439,Marisa Cruz,1974
2347150,Stuart Cresswell,1962
1832754,Tim Coston,1970
585429,Tracy Middendorf,1970
471262,Evelyn Krietsch-Matzura,1928
452103,Bahman Kiarostami,1978
2379800,Ugljesa Sajtinac,1971
712935,Michel Ray,1944
4929,Dave Foley,1963
320365,Vince Giordano,1952
1941685,Derin Dopps,1974
854562,Muzaffer Tema,1919
1616349,Dave Annable,1979
126562,László Bánk,1924
1343629,Nestor Tapia,1982
527382,Karolina Lutczyn,1975
350548,Éva Gyulányi,1915
6320132,Petter Utbult,1986
1583225,Tim Otholt,1967
5544,Harvey Weinstein,1952
2671239,Andrea Calabrese,1979
665226,Laslo Pataki,1916
8528871,Wongsamran Sutiwas,1996
1812645,Tommy Emmanuel,1955
910897,Garrett Wang,1968
654774,Nikolai Ozerov,1922
7679806,Javarius Conway,1992
2235568,Jessi Combs,1980
690703,Henrik Pontoppidan,1857
6516,Chris Terrio,1976
1064614,Jean-Michel Anctil,1966
2056684,Hilmar Guðjónsson,1981
606410,Butch Morris,1947
3428798,Miklós Lengyelfi,1930
2612218,Anastasia Antonia,1987
425318,Jay Johnson,1949
3570401,Yasmin Mitri,1987
370410,Denys Hawthorne,1932
197219,Heinrich Dahms,1954
816742,Rick Spalla,1967
806568,Steven Scott Smalley,1956
2937169,Akihiro Mayama,1988
3819601,Damon Alexander,1974
1828196,Mark Riley,1977
1073,Courteney Cox,1964
992140,Levan Tutberidze,1959
1770672,Tim Hetherington,1970
1295651,Maciej Zak,1962
8706046,Massih Parsaei,1992
580518,James P. Mercurio,1967
2831055,Lea Goldberg,1911
1551598,Justin Roiland,1980
5041548,Bryce Harper,1992
3432861,Haim Tabakman,1975
402077,Paul Humphreys,1960
1830341,Susan Blackmore,1951
815735,Ippei Souda,1930
167579,Olair Coan,1958
917086,Gero Wecker,1923
1534261,Annemarie Lucas,1966
6736148,Kristin Hunold,1993
226350,Michael Dietz,1971
3235253,Cortney Hunter,1990
960535,Milivoj Beader,1964
1269088,David Kross,1990
340493,Shani Grewal,1958
1764920,Joe Piscatella,1972
443223,Aykut Kayacik,1962
2588221,Yi-Lung Lu,1950
215229,Tim DeKay,1963
880536,Alejandro Ulloa,1910
2581686,Siân Berry,1974
737852,Orlando Rojas,1950
2722876,Pawel Naroznik,1967
201909,Rob Das,1969
364172,Davyd Harries,1937
952029,Abdel Rahman Abou Zahra,1934
822694,Claire Stansfield,1964
447884,Robert F. Kennedy Jr.,1954
328319,Luz Elena González,1970
1058717,Craig Knapp,1975
4808080,Erika Harlacher,1990
726923,Lineke Rijxman,1957
417520,Dong-Gun Jang,1972
502941,Matthew F. Leonetti Jr.,1975
1262749,BoA,1986
7840737,Mayuren Naidoo,1996
5551080,Deedee Corradini,1944
4859917,Youssef Mansour,1966
500625,Alexandra Leite,1961
7009719,Zétény Varga,2005
4961816,Viann Zhang,1987
7653,Gali Abaydulov,1953
2264706,Jessica Lindsey,1978
943391,Alex Wurman,1966
1443484,Graham Norris,1981
668372,Julie Payne,1946
1375856,Costin Miereaunu,1943
5556,Jason Wiles,1970
3162655,Adolf Zika,1972
266862,Jacques Fansten,1946
795711,Richard B. Shull,1929
693002,Aleksandr Potapov,1941
190495,Willy Cruz,1947
708802,Tony Ramos,1948
1206976,Ryan Ingrasin,1974
3985149,Molly Nutley,1995
1560544,Juliana Olhová,1991
1574847,Hartley Powell,1965
456810,Langley Kirkwood,1973
2212076,Shawn Ness,1975
1600662,María Alche,1983
314927,Alexandra Gersten,1959
249821,Bernard Edwards,1952
3859295,Antonia Lingemann,1996
1634155,Caroline Blanco,1980
341606,Talley Griffith,1972
619805,Tõnu Naissoo,1951
623289,Kave Quinn,1960
476720,André Kuyten,1937
3653088,Mohamed Al Sharqawy,1954
1585355,Robert Hatch,1964
92220,Alexandru Boiangiu,1932
3798130,B.J. Stack IV,1983
126715,Carl Béchard,1953
599828,Karen Montgomery,1949
108768,Lawrence Bridges,1950
434282,Ismail Kadare,1936
499294,Phoebe Legere,1963
83487,Mary Birdsong,1968
1630273,Phyllida Lloyd,1957
98456,Juan Botella,1961
876278,Mirsad Tuka,1965
540706,William V. Malpede,1965
958583,Mirsad Zulic,1959
5282,Mike O'Malley,1966
161388,Peggy Church,1954
432975,Julie Juristová,1955
876823,Ariadna Tur,1915
10609608,Mac Turner,2002
4971,Mark-Paul Gosselaar,1974
346961,Luiz Guilherme,1951
889611,Jairo Varela,1949
1238516,Aristotle Onassis,1906
1370984,Pascale Hutton,1979
1235621,Mayara Constantino,1986
4643507,Adilkhan Yerzhanov,1982
2079169,Christian Munoz-Donoso,1967
280085,Michèle Fitoussi,1954
3408738,Lubos Malina,1959
2016345,Whitney Able,1982
2341206,Fabiula Nascimento,1978
2037005,Albert Solé,1962
698308,Antonín Procházka,1953
2476437,Vojtech Dyk,1985
937675,Bass Wolf,1967
1248231,Rais Galyamov,1939
582193,Terri Messina,1945
181511,Antonio Cortés,1927
2371832,Andrei Surotdinov,1960
4147,Mikko Nousiainen,1975
890043,John Varley,1947
229493,Amy Do,1980
2837894,Robbie Daymond,1982
98772,Evgeniy Botyarov,1935
3103992,Milorad Kapor,1971
2559188,Sophie Kluge,1983
750658,Deborah Rush,1954
280657,Jack Fitzstephens,1919
8042013,Suna Dizdar,1967
5411225,Miray Akay,2000
1530005,Nick Groff,1980
2951226,Florian Kiml,1979
420736,Richard Jenik,1967
744185,Franco Rossi,1919
350868,Manolo Gómez Bur,1917
2218811,Jaline Yeh,1984
439344,Anna Karina,1940
812116,Paul van Soest,1947
373584,Terence Heffernan,1941
3063806,Horst Dittmann,1943
3169,Jordan Foster,1964
860718,Sita Thompson,1979
1036749,Keiko Niitaka,1934
2874672,Yan Tang,1983
3251090,Elise D'Orazio,1984
922967,Jack Weston,1924
2501703,Andrea Jublin,1970
2561519,Matt Stemmley,1989
1350764,Toby Kadoguchi,1941
1759426,Erkan Petekkaya,1971
1481,Tina Louise,1934
71767,Garrett Bennett,1968
536298,Barbara Magnolfi,1955
671708,Bhalji Pendharkar,1898
508293,Thierry Lhermitte,1952
561787,Olivia Maxwell,1971
624772,Don Nakaya Neilsen,1959
1163,Roy Dupuis,1963
310415,Claude Gauvreau,1925
40210,Ayumi Asô,1974
162831,Eduardo Cisneros,1974
160305,Richard Christie,1948
3428596,Andy Holzer,1966
292728,Laura Freddi,1972
62373,Robby Baumgartner,1962
550459,Ralph Lawrence Marsden,1944
263236,Stephen Evans,1946
599032,Marcello Montarsi,1963
781028,Gregor Seberg,1967
864653,Joke Tjalsma,1957
1678484,Taylor Grant,1970
1880996,Eduard Grau,1981
1046013,Oles Lupij,1938
905160,Robert D. Wachs,1940
166554,Hetty Clews,1929
1175664,Yusuke Hirayama,1970
71275,André Benjamin,1975
7596734,Julia Henning,1992
338725,David Greene,1982
1063256,Carlos Careqa,1961
331913,Peter Gotthardt,1941
263342,Romeu Evaristo,1956
1142860,Matteo Taranto,1976
1202669,Muharram Fuad,1934
538514,Kote Makharadze,1926
1928,Roy Ward Baker,1916
1967127,Pau Esteve Birba,1981
2863758,Victor Koppe,1964
6568133,Leona Axelsen,1989
905707,Michael Wager,1925
2735685,Byrdie Bell,1985
629416,Patrick Nicholas,1974
467225,Peter Kosminsky,1956
165560,Paul B. Clay,1943
6756108,Marta Dancingerová,1991
490038,Sylvain Latendresse,1966
3883906,Phelan Porteous,1983
3429501,Casey Puccini,1986
1898858,Václav Jílek,1981
43234,Yael Aviv,1945
1764667,Mae Edwards,1967
6912080,Nick Saenz,1992
1252075,Mart Laar,1960
1131266,Stephan Mussil,1952
294832,Thomas Frickel,1954
713266,Fred Raymond,1900
690132,Jerzy Pomianowski,1921
475601,Tetsuo Kurata,1968
464439,Yuli Koltun,1945
270739,Mark L. Feinsod,1972
1280082,Jewel Lee,1974
881355,Hannelore Unterberg,1940
5014394,Michael Anthony Rodriguez,1962
1219817,Tim Wheeler,1977
41251,Sha-Fei Ouyang,1924
1760877,Austin Smithard,1968
5190966,Silje Hagrim Dahl,1993
490487,Andrew Lau,1960
3452559,Andrew Gause,1959
59564,Patricia Barzyk,1963
705546,Wendy Radford,1956
9632,Claude Accursi,1920
1758779,Raj Singh Chaudhary,1975
271514,Don Fellows,1922
1203041,Dae-han Ji,1973
246863,Zsolt Döme,1951
884016,Elias Bosch,1961
1890509,Yeelem Jappain,1987
8182393,Jingting Bai,1993
945025,Yakim Yakimov,1925
5949,Eduard Artemev,1937
408731,Jean Marie Ingels,1934
931735,Steve Williams,1982
3292839,Brendan Uffelmann,1984
1349767,Géza Benkõ,1969
2383853,Fernando Fernandes,1987
742,June Allyson,1917
665708,Angela Paton,1930
71261,John Benitz,1965
1779415,Anni Lampl,1917
834380,KaDee Strickland,1975
354418,Heimo Haitto,1925
91324,Menno Boerema,1958
750706,Sarah Rush,1955
877593,Ike Turner,1931
332028,Ellen Gottschalch,1894
190808,Géza Csáth,1887
566783,Matt McCoy,1958
5173,Roma Maffia,1958
476149,Werner Kurz,1924
32437,Nicole Appleton,1974
3197908,Thiago Moyses,1981
48239,Arthur Baker,1955
648107,Mats Olsson,1929
1705697,Vanessa Long,1984
3362303,Prafulla Kar,1939
40182,Mo Asumang,1963
451262,Mohamed Khan,1942
954217,Dusica Zegarac,1944
568427,Hal McElroy,1946
1948307,Serdal Genç,1981
3704589,Khaled Taja,1939
778032,Andreas Schäfer,1959
2358245,Otis Clay,1942
1097020,Grant Grueninger,1967
1196322,Rachel Maryam Sayidina,1980
155372,Shula Chen,1947
1192399,Sarah Kozer,1973
1648006,Lee Baca,1942
1028,Maxwell Caulfield,1959
1955029,Gil Courtemanche,1943
443574,Chris Kazan,1938
460766,Mathias Kniesbeck,1955
1104789,Warren Buffett,1930
585698,Katja Miehe-Renard,1943
394649,Hideyuki Hori,1954
1228504,Valery M. Ortiz,1984
307491,Gianni Garko,1935
713267,Gary Raymond,1935
164667,Billy Clarke,1958
555296,Petra Martínez,1944
67314,Maiken Beitia,1963
433609,Janusz Józefowicz,1959
939056,Fann Wong,1971
544404,Armando Manzanero,1935
350594,Vera Gyürey,1938
499776,Jouko Lehmuskallio,1946
8739564,Vahan Margaryan,1991
4250336,Taraneh Mehdi-Behesht,1995
1072826,Ria Eimers,1952
5604425,Arnaldo Cézar Coelho,1943
1859422,G. Robert Vornkahl,1984
3342299,Hanna Dorsin,1973
1499420,Marci Ien,1969
1729,Craig Sheffer,1960
3497517,Christopher Rob Bowen,1972
81782,Kurt Bigger,1933
2888175,Nahuel Attar,1987
1679669,Rosemarie DeWitt,1971
1065868,Seong-min Lim,1957
1080719,Belin Belev,1934
222596,Andy Devine,1905
2040706,Kevin Randleman,1971
8665728,Daniel Haroutunian,1995
1746372,Anabela,1976
1747633,Hans Olaf Henkel,1940
323281,Obrad Gluscevic,1913
632152,Anders Nilsson,1963
374728,Michael Heit,1943
1357626,Jarmila Kostova,1932
2908107,Stefan Martin Müller,1961
1267095,Samir Soni,1968
5227329,Michael Ridley,1993
3900272,Wendy Keeling,1967
1836432,Timothy Burke,1962
2252101,Johnny Juice Rosado,1970
118249,Tobias Büchner,1968
431512,Don Joyce,1944
8729961,Rezene Magda,1989
1467587,Martin Bell,1991
3427188,Oskar Bökelmann,1997
6966581,Danny Odom,1985
6738509,Jason F. Knittle II,1997
721316,Jorge Reyes,1907
1927519,Julio Vallejo,1968
1298897,Dakis,1943
667399,Inge Paulussen,1976
423578,Robert McLane,1944
1980194,Tomás Vorel Jr.,1986
2269193,Lee Denson,1932
646390,Serap Olguner,1952
677943,Daniel Petrie Jr.,1952
893257,Milo Ventimiglia,1977
350044,Daniel Guzmán,1973
785333,Fabio Zerpa,1928
2655445,Zuria Vega,1989
5898486,Mai Hakase,1987
2337389,Haitham Ahmed Zaki,1984
688246,Margareta Pogonat,1933
790869,Jamileh Sheikhi,1930
1939243,Timothy Morton,1984
485515,Red Lane,1939
2852870,Enno Trebs,1995
473277,Michaela Krützen,1964
847972,Stephen Talbot,1949
2275042,Jacob Kogan,1995
2893431,Yoshimasa Hosoya,1982
624612,Elke Neidhart,1941
2714273,Lili Sepe,1997
2781731,Tamara Duarte,1991
236187,Jason Downs,1973
359793,Lee Haney,1959
313519,Lynda Day George,1944
5561454,Larry Triplett,1984
697740,Princess Diana,1961
331199,Mikhail Gornostal,1945
837099,Zdenek Suchý,1963
2150570,Annick Mahnert,1975
634858,Anna Norberg,1965
764532,Uzmaan Saparov,1938
91359,Femke Boersma,1935
632805,Yoshinobu Nishioka,1922
7097759,Jessie Li,1992
1975735,Kathryn Weisbeck,1980
149549,John Chaffey,1965
631586,Bert Nijdam,1959
629212,Michael Niavarani,1968
5840275,Momone Shinokawa,2006
769891,Linda Schagen Van Leeuwen,1954
631829,Aleksei Nikolayev,1931
2426012,Bear Grylls,1974
736545,Oleg Rogachyov,1953
1363135,David M. Brunsman,1977
3334057,Petr Jenista,1977
710639,Alain Raoust,1966
752960,Zbigniew Rybczynski,1949
398233,Noel Howlett,1902
5888610,Sönke Andresen,1977
789333,Ken Sharrock,1950
6601382,Chris Baldwin,1990
8152606,Mustafa Mehmood,1936
839687,Ali Sürmeli,1959
890519,Moisey Vasiliadi,1950
768486,Emel Sayin,1945
1411610,Alexandra Jiménez,1980
1561014,Roland Vuskovic,1968
312822,Le Geng,1974
3509799,Alexandru Stanescu,1982
417579,Eduard Pergner,1935
463057,Seana Kofoed,1970
722619,Griff Rhys Jones,1953
927074,Gregory Widen,1958
311434,Matthew Géczy,1964
694490,Alexandra Powers,1967
1869189,Alex D. da Silva,1965
320387,Ugo Giorgetti,1942
1851436,Bill Keith,1939
2465833,Claudio Giovannesi,1978
879432,Anita Tóth,1972
572885,Allyn Ann McLerie,1926
3320936,Aleksandr Revva,1974
5397959,Hank Woon Jr.,1978
637320,Oldrich Nový,1894
658836,Hervé Palud,1953
265390,Samson Fainsilber,1904
4339832,Lothar Krell,1955
879804,Christopher Von Uckermann,1986
294274,Nestor Frenkel,1967
53935,Franck Barcellini,1920
447474,Walter Kempley,1926
457511,Tsutomu Kitagawa,1957
3885141,J.R. Reher,1978
5546406,Ufuk Sen,1980
16243,Carlo Alban,1979
412910,Ramana Murthi J.V.,1933
1080699,Monalisa Basarab,1972
676928,Paul Petersen,1945
600668,So-Ri Moon,1974
1326778,Dino Dos Santos,1968
77639,Nick Berry,1963
7034538,Rodrigo Rivas,1978
593315,Elyne Mitchell,1913
237211,Jugoslava Draskovic,1968
1689833,Anna Gorshkova,1983
5287293,Köken Ergun,1976
995807,Fabián Oliver,1964
918513,Craig Weintraub,1981
2530010,Beate Lakotta,1965
4400545,Matous Vrba,1993
1968854,Hubertus Geller,1979
595297,Jolanda Modio,1946
2905972,Vendela Vida,1971
89008,Anita Blond,1976
580192,Pino Mercanti,1911
817027,Paul Sparks,1971
1577084,Magdalena Walach,1976
